name,size,bucket,contentType,timeCreated,updated,storageClass,DownloadTime,BucketDeleted
Routes-2020-06-10_16-03-53.csv,130.2 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T22:03:54Z,2020-06-10T22:03:54Z,STANDARD,2020-06-15 11:30:13,TRUE
Routes-2020-06-10_17-04-13.csv,130.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T23:04:14Z,2020-06-10T23:04:14Z,STANDARD,2020-06-15 11:30:15,TRUE
Routes-2020-06-10_18-04-33.csv,130 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T00:04:34Z,2020-06-11T00:04:34Z,STANDARD,2020-06-15 11:30:18,TRUE
Routes-2020-06-10_19-04-18.csv,129.6 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T01:04:19Z,2020-06-11T01:04:19Z,STANDARD,2020-06-15 11:30:21,TRUE
Routes-2020-06-10_20-05-08.csv,129.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T02:05:09Z,2020-06-11T02:05:09Z,STANDARD,2020-06-15 11:30:25,TRUE
Routes-2020-06-11_08-03-48.csv,129.8 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T14:03:49Z,2020-06-11T14:03:49Z,STANDARD,2020-06-15 11:30:28,TRUE
Routes-2020-06-11_09-04-02.csv,129.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T15:04:03Z,2020-06-11T15:04:03Z,STANDARD,2020-06-15 11:30:30,TRUE
Routes-2020-06-11_10-04-01.csv,129.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T16:04:02Z,2020-06-11T16:04:02Z,STANDARD,2020-06-15 11:30:31,TRUE
Routes-2020-06-11_12-03-59.csv,129.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T18:04:00Z,2020-06-11T18:04:00Z,STANDARD,2020-06-15 11:30:35,TRUE
Routes-2020-06-11_15-03-53.csv,129.6 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T21:03:54Z,2020-06-11T21:03:54Z,STANDARD,2020-06-15 11:30:39,TRUE
Routes-2020-06-11_16-03-55.csv,129.6 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T22:03:56Z,2020-06-11T22:03:56Z,STANDARD,2020-06-15 11:30:41,TRUE
Routes-2020-06-11_17-04-04.csv,129.6 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T23:04:05Z,2020-06-11T23:04:05Z,STANDARD,2020-06-15 11:30:45,TRUE
Routes-2020-06-11_18-03-57.csv,129.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T00:03:59Z,2020-06-12T00:03:59Z,STANDARD,2020-06-15 11:30:49,TRUE
Routes-2020-06-11_19-04-11.csv,129.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T01:04:12Z,2020-06-12T01:04:12Z,STANDARD,2020-06-15 11:30:51,TRUE
Routes-2020-06-11_20-03-56.csv,129.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T02:03:57Z,2020-06-12T02:03:57Z,STANDARD,2020-06-15 11:30:55,TRUE
Routes-2020-06-12_08-04-04.csv,129.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T14:04:05Z,2020-06-12T14:04:05Z,STANDARD,2020-06-15 11:30:58,TRUE
Routes-2020-06-12_09-03-50.csv,129.7 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T15:03:51Z,2020-06-12T15:03:51Z,STANDARD,2020-06-15 11:31:01,TRUE
Routes-2020-06-12_10-04-04.csv,130.2 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T16:04:05Z,2020-06-12T16:04:05Z,STANDARD,2020-06-15 11:31:05,TRUE
Routes-2020-06-12_12-03-42.csv,130.9 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T18:03:43Z,2020-06-12T18:03:43Z,STANDARD,2020-06-15 11:31:07,TRUE
Routes-2020-06-12_15-04-06.csv,130.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T21:04:07Z,2020-06-12T21:04:07Z,STANDARD,2020-06-15 11:31:08,TRUE
Routes-2020-06-12_16-03-56.csv,131 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T22:03:56Z,2020-06-12T22:03:56Z,STANDARD,2020-06-15 11:31:12,TRUE
Routes-2020-06-12_17-03-44.csv,130.7 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T23:03:45Z,2020-06-12T23:03:45Z,STANDARD,2020-06-15 11:31:14,TRUE
Routes-2020-06-12_18-03-55.csv,129.8 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T00:03:56Z,2020-06-13T00:03:56Z,STANDARD,2020-06-15 11:31:18,TRUE
Routes-2020-06-12_19-04-21.csv,129.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T01:04:22Z,2020-06-13T01:04:22Z,STANDARD,2020-06-15 11:31:22,TRUE
Routes-2020-06-12_20-03-58.csv,129.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T02:03:59Z,2020-06-13T02:03:59Z,STANDARD,2020-06-15 11:31:26,TRUE
Routes-2020-06-13_08-03-54.csv,129.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T14:03:55Z,2020-06-13T14:03:55Z,STANDARD,2020-06-15 11:31:28,TRUE
Routes-2020-06-13_09-03-56.csv,129.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T15:03:56Z,2020-06-13T15:03:56Z,STANDARD,2020-06-15 11:31:30,TRUE
Routes-2020-06-13_10-03-57.csv,130.2 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T16:03:57Z,2020-06-13T16:03:57Z,STANDARD,2020-06-15 11:31:33,TRUE
Routes-2020-06-13_12-03-44.csv,130 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T18:03:45Z,2020-06-13T18:03:45Z,STANDARD,2020-06-15 11:31:35,TRUE
Routes-2020-06-13_15-03-51.csv,129.9 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T21:03:52Z,2020-06-13T21:03:52Z,STANDARD,2020-06-15 11:31:38,TRUE
Routes-2020-06-13_16-04-20.csv,129.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T22:04:21Z,2020-06-13T22:04:21Z,STANDARD,2020-06-15 11:31:42,TRUE
Routes-2020-06-13_17-03-38.csv,129.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T23:03:39Z,2020-06-13T23:03:39Z,STANDARD,2020-06-15 11:31:43,TRUE
Routes-2020-06-13_18-03-55.csv,129.6 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T00:03:56Z,2020-06-14T00:03:56Z,STANDARD,2020-06-15 11:31:46,TRUE
Routes-2020-06-13_19-04-07.csv,129.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T01:04:07Z,2020-06-14T01:04:07Z,STANDARD,2020-06-15 11:31:50,TRUE
Routes-2020-06-13_20-03-51.csv,129.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T02:03:52Z,2020-06-14T02:03:52Z,STANDARD,2020-06-15 11:31:51,TRUE
Routes-2020-06-14_08-03-56.csv,129.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T14:03:57Z,2020-06-14T14:03:57Z,STANDARD,2020-06-15 11:31:53,TRUE
Routes-2020-06-14_09-03-59.csv,129.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T15:04:00Z,2020-06-14T15:04:00Z,STANDARD,2020-06-15 11:31:54,TRUE
Routes-2020-06-14_10-04-03.csv,129.7 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T16:04:04Z,2020-06-14T16:04:04Z,STANDARD,2020-06-15 11:31:58,TRUE
Routes-2020-06-14_12-03-57.csv,129.6 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T18:03:58Z,2020-06-14T18:03:58Z,STANDARD,2020-06-15 11:32:01,TRUE
Routes-2020-06-14_15-04-02.csv,129.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T21:04:03Z,2020-06-14T21:04:03Z,STANDARD,2020-06-15 11:32:04,TRUE
Routes-2020-06-14_16-04-10.csv,129.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T22:04:11Z,2020-06-14T22:04:11Z,STANDARD,2020-06-15 11:32:07,TRUE
Routes-2020-06-14_17-03-54.csv,129.6 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T23:03:55Z,2020-06-14T23:03:55Z,STANDARD,2020-06-15 11:32:09,TRUE
Routes-2020-06-14_18-04-11.csv,129.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T00:04:12Z,2020-06-15T00:04:12Z,STANDARD,2020-06-15 11:32:11,TRUE
Routes-2020-06-14_19-03-56.csv,129.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T01:03:56Z,2020-06-15T01:03:56Z,STANDARD,2020-06-15 11:32:14,TRUE
Routes-2020-06-14_20-03-58.csv,129.3 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T02:03:59Z,2020-06-15T02:03:59Z,STANDARD,2020-06-15 11:32:18,TRUE
Routes-2020-06-15_08-03-48.csv,130.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T14:03:48Z,2020-06-15T14:03:48Z,STANDARD,2020-06-15 11:32:21,TRUE
Routes-2020-06-15_09-03-37.csv,130.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T15:03:38Z,2020-06-15T15:03:38Z,STANDARD,2020-06-15 11:32:23,TRUE
Routes-2020-06-15_10-04-07.csv,130.1 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T16:04:08Z,2020-06-15T16:04:08Z,STANDARD,2020-06-15 11:32:27,TRUE
Steps-2020-06-07_12-04-10.csv,781.1 Kb,quarantine-monitor-cloud,text/csv,2020-06-07T18:04:11Z,2020-06-07T18:04:11Z,STANDARD,2020-06-15 11:32:30,TRUE
Steps-2020-06-07_15-03-45.csv,781.8 Kb,quarantine-monitor-cloud,text/csv,2020-06-07T21:03:46Z,2020-06-07T21:03:46Z,STANDARD,2020-06-15 11:32:34,TRUE
Steps-2020-06-07_16-03-45.csv,783.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-07T22:03:46Z,2020-06-07T22:03:46Z,STANDARD,2020-06-15 11:32:36,TRUE
Steps-2020-06-07_17-03-59.csv,779.2 Kb,quarantine-monitor-cloud,text/csv,2020-06-07T23:04:00Z,2020-06-07T23:04:00Z,STANDARD,2020-06-15 11:32:38,TRUE
Steps-2020-06-07_18-03-56.csv,779.9 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T00:03:57Z,2020-06-08T00:03:57Z,STANDARD,2020-06-15 11:32:42,TRUE
Steps-2020-06-07_19-04-15.csv,781.1 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T01:04:16Z,2020-06-08T01:04:16Z,STANDARD,2020-06-15 11:32:46,TRUE
Steps-2020-06-07_20-04-02.csv,778.7 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T02:04:02Z,2020-06-08T02:04:02Z,STANDARD,2020-06-15 11:32:48,TRUE
Steps-2020-06-08_08-04-02.csv,795.9 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T14:04:03Z,2020-06-08T14:04:03Z,STANDARD,2020-06-15 11:32:51,TRUE
Steps-2020-06-08_09-03-53.csv,789.1 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T15:03:54Z,2020-06-08T15:03:54Z,STANDARD,2020-06-15 11:32:53,TRUE
Steps-2020-06-08_10-03-54.csv,794.1 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T16:03:55Z,2020-06-08T16:03:55Z,STANDARD,2020-06-15 11:32:55,TRUE
Steps-2020-06-08_12-03-53.csv,786.6 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T18:03:54Z,2020-06-08T18:03:54Z,STANDARD,2020-06-15 11:32:58,TRUE
Steps-2020-06-08_15-03-54.csv,790.1 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T21:03:55Z,2020-06-08T21:03:55Z,STANDARD,2020-06-15 11:33:02,TRUE
Steps-2020-06-08_16-03-52.csv,786.3 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T22:03:53Z,2020-06-08T22:03:53Z,STANDARD,2020-06-15 11:33:05,TRUE
Steps-2020-06-08_17-03-56.csv,787.2 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T23:03:57Z,2020-06-08T23:03:57Z,STANDARD,2020-06-15 11:33:09,TRUE
Steps-2020-06-08_18-04-05.csv,784.9 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T00:04:06Z,2020-06-09T00:04:06Z,STANDARD,2020-06-15 11:33:13,TRUE
Steps-2020-06-08_19-03-35.csv,782.7 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T01:03:36Z,2020-06-09T01:03:36Z,STANDARD,2020-06-15 11:33:15,TRUE
Steps-2020-06-08_20-04-08.csv,781.6 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T02:04:08Z,2020-06-09T02:04:08Z,STANDARD,2020-06-15 11:33:19,TRUE
Steps-2020-06-09_08-04-00.csv,787.2 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T14:04:01Z,2020-06-09T14:04:01Z,STANDARD,2020-06-15 11:33:22,TRUE
Steps-2020-06-09_09-03-57.csv,790.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T15:03:58Z,2020-06-09T15:03:58Z,STANDARD,2020-06-15 11:33:26,TRUE
Steps-2020-06-09_10-03-51.csv,787.6 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T16:03:51Z,2020-06-09T16:03:51Z,STANDARD,2020-06-15 11:33:29,TRUE
Steps-2020-06-09_12-04-03.csv,788.9 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T18:04:04Z,2020-06-09T18:04:04Z,STANDARD,2020-06-15 11:33:31,TRUE
Steps-2020-06-09_15-04-17.csv,787.2 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T21:04:18Z,2020-06-09T21:04:18Z,STANDARD,2020-06-15 11:33:34,TRUE
Steps-2020-06-09_16-03-53.csv,786.1 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T22:03:54Z,2020-06-09T22:03:54Z,STANDARD,2020-06-15 11:33:37,TRUE
Steps-2020-06-09_17-03-59.csv,786.6 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T23:04:00Z,2020-06-09T23:04:00Z,STANDARD,2020-06-15 11:33:39,TRUE
Steps-2020-06-09_18-04-05.csv,785.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T00:04:06Z,2020-06-10T00:04:06Z,STANDARD,2020-06-15 11:33:43,TRUE
Steps-2020-06-09_19-03-48.csv,780.1 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T01:03:48Z,2020-06-10T01:03:48Z,STANDARD,2020-06-15 11:33:46,TRUE
Steps-2020-06-09_20-04-02.csv,776.3 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T02:04:03Z,2020-06-10T02:04:03Z,STANDARD,2020-06-15 11:33:50,TRUE
Steps-2020-06-10_08-03-47.csv,788.2 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T14:03:48Z,2020-06-10T14:03:48Z,STANDARD,2020-06-15 11:33:53,TRUE
Steps-2020-06-10_09-03-56.csv,791.2 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T15:03:57Z,2020-06-10T15:03:57Z,STANDARD,2020-06-15 11:33:56,TRUE
Steps-2020-06-10_10-03-57.csv,794.1 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T16:03:59Z,2020-06-10T16:03:59Z,STANDARD,2020-06-15 11:34:00,TRUE
Steps-2020-06-10_12-03-45.csv,795.7 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T18:03:46Z,2020-06-10T18:03:46Z,STANDARD,2020-06-15 11:34:04,TRUE
Steps-2020-06-10_15-03-59.csv,795.6 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T21:04:01Z,2020-06-10T21:04:01Z,STANDARD,2020-06-15 11:34:06,TRUE
Steps-2020-06-10_16-03-53.csv,792.9 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T22:03:54Z,2020-06-10T22:03:54Z,STANDARD,2020-06-15 11:34:08,TRUE
Steps-2020-06-10_17-04-13.csv,794.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T23:04:14Z,2020-06-10T23:04:14Z,STANDARD,2020-06-15 11:34:10,TRUE
Steps-2020-06-10_18-04-33.csv,790.8 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T00:04:34Z,2020-06-11T00:04:34Z,STANDARD,2020-06-15 11:34:14,TRUE
Steps-2020-06-10_19-04-18.csv,784 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T01:04:19Z,2020-06-11T01:04:19Z,STANDARD,2020-06-15 11:34:18,TRUE
Steps-2020-06-10_20-05-08.csv,781.9 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T02:05:09Z,2020-06-11T02:05:09Z,STANDARD,2020-06-15 11:34:21,TRUE
Steps-2020-06-11_08-03-48.csv,787.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T14:03:49Z,2020-06-11T14:03:49Z,STANDARD,2020-06-15 11:34:23,TRUE
Steps-2020-06-11_09-04-02.csv,781.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T15:04:03Z,2020-06-11T15:04:03Z,STANDARD,2020-06-15 11:34:26,TRUE
Steps-2020-06-11_10-04-01.csv,779.7 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T16:04:02Z,2020-06-11T16:04:02Z,STANDARD,2020-06-15 11:34:29,TRUE
Steps-2020-06-11_12-03-59.csv,785.7 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T18:04:00Z,2020-06-11T18:04:00Z,STANDARD,2020-06-15 11:34:32,TRUE
Steps-2020-06-11_15-03-53.csv,783.1 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T21:03:54Z,2020-06-11T21:03:54Z,STANDARD,2020-06-15 11:34:34,TRUE
Steps-2020-06-11_16-03-55.csv,784.1 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T22:03:57Z,2020-06-11T22:03:57Z,STANDARD,2020-06-15 11:34:36,TRUE
Steps-2020-06-11_17-04-04.csv,783.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T23:04:05Z,2020-06-11T23:04:05Z,STANDARD,2020-06-15 11:34:39,TRUE
Steps-2020-06-11_18-03-57.csv,779.6 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T00:03:59Z,2020-06-12T00:03:59Z,STANDARD,2020-06-15 11:34:41,TRUE
Steps-2020-06-11_19-04-11.csv,779.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T01:04:12Z,2020-06-12T01:04:12Z,STANDARD,2020-06-15 11:34:43,TRUE
Steps-2020-06-11_20-03-56.csv,775.9 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T02:03:58Z,2020-06-12T02:03:58Z,STANDARD,2020-06-15 11:34:45,TRUE
Steps-2020-06-12_08-04-04.csv,784.2 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T14:04:05Z,2020-06-12T14:04:05Z,STANDARD,2020-06-15 11:34:47,TRUE
Steps-2020-06-12_09-03-50.csv,789.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T15:03:51Z,2020-06-12T15:03:51Z,STANDARD,2020-06-15 11:34:49,TRUE
Steps-2020-06-12_10-04-04.csv,790.3 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T16:04:05Z,2020-06-12T16:04:05Z,STANDARD,2020-06-15 11:34:51,TRUE
Steps-2020-06-12_12-03-42.csv,800 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T18:03:43Z,2020-06-12T18:03:43Z,STANDARD,2020-06-15 11:34:53,TRUE
Steps-2020-06-12_15-04-06.csv,792.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T21:04:07Z,2020-06-12T21:04:07Z,STANDARD,2020-06-15 11:34:57,TRUE
Steps-2020-06-12_16-03-56.csv,796.8 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T22:03:56Z,2020-06-12T22:03:56Z,STANDARD,2020-06-15 11:34:59,TRUE
Steps-2020-06-12_17-03-44.csv,792.2 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T23:03:45Z,2020-06-12T23:03:45Z,STANDARD,2020-06-15 11:35:01,TRUE
Steps-2020-06-12_18-03-55.csv,782.7 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T00:03:56Z,2020-06-13T00:03:56Z,STANDARD,2020-06-15 11:35:04,TRUE
Steps-2020-06-12_19-04-21.csv,784.6 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T01:04:22Z,2020-06-13T01:04:22Z,STANDARD,2020-06-15 11:35:08,TRUE
Steps-2020-06-12_20-03-58.csv,778.6 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T02:03:59Z,2020-06-13T02:03:59Z,STANDARD,2020-06-15 11:35:11,TRUE
Steps-2020-06-13_08-03-54.csv,780 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T14:03:55Z,2020-06-13T14:03:55Z,STANDARD,2020-06-15 11:35:15,TRUE
Steps-2020-06-13_09-03-56.csv,778.9 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T15:03:57Z,2020-06-13T15:03:57Z,STANDARD,2020-06-15 11:35:18,TRUE
