name,size,bucket,contentType,timeCreated,updated,storageClass,DownloadTime,BucketDeleted
Steps-2020-06-13_10-03-57.csv,787.2 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T16:03:58Z,2020-06-13T16:03:58Z,STANDARD,2020-06-15 11:35:22,TRUE
Steps-2020-06-13_12-03-44.csv,788.7 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T18:03:46Z,2020-06-13T18:03:46Z,STANDARD,2020-06-15 11:35:24,TRUE
Steps-2020-06-13_15-03-51.csv,780.8 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T21:03:52Z,2020-06-13T21:03:52Z,STANDARD,2020-06-15 11:35:28,TRUE
Steps-2020-06-13_16-04-20.csv,779.2 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T22:04:21Z,2020-06-13T22:04:21Z,STANDARD,2020-06-15 11:35:32,TRUE
Steps-2020-06-13_17-03-38.csv,778.3 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T23:03:39Z,2020-06-13T23:03:39Z,STANDARD,2020-06-15 11:35:35,TRUE
Steps-2020-06-13_18-03-55.csv,779.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T00:03:56Z,2020-06-14T00:03:56Z,STANDARD,2020-06-15 11:35:38,TRUE
Steps-2020-06-13_19-04-07.csv,780.2 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T01:04:08Z,2020-06-14T01:04:08Z,STANDARD,2020-06-15 11:35:41,TRUE
Steps-2020-06-13_20-03-51.csv,776 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T02:03:52Z,2020-06-14T02:03:52Z,STANDARD,2020-06-15 11:35:43,TRUE
Steps-2020-06-14_08-03-56.csv,778.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T14:03:57Z,2020-06-14T14:03:57Z,STANDARD,2020-06-15 11:35:47,TRUE
Steps-2020-06-14_09-03-59.csv,778.7 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T15:04:01Z,2020-06-14T15:04:01Z,STANDARD,2020-06-15 11:35:49,TRUE
Steps-2020-06-14_10-04-03.csv,779.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T16:04:04Z,2020-06-14T16:04:04Z,STANDARD,2020-06-15 11:35:52,TRUE
Steps-2020-06-14_12-03-57.csv,784.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T18:03:58Z,2020-06-14T18:03:58Z,STANDARD,2020-06-15 11:35:55,TRUE
Steps-2020-06-14_15-04-02.csv,777.6 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T21:04:03Z,2020-06-14T21:04:03Z,STANDARD,2020-06-15 11:35:59,TRUE
Steps-2020-06-14_16-04-10.csv,779.7 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T22:04:11Z,2020-06-14T22:04:11Z,STANDARD,2020-06-15 11:36:02,TRUE
Steps-2020-06-14_17-03-54.csv,781.1 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T23:03:55Z,2020-06-14T23:03:55Z,STANDARD,2020-06-15 11:36:06,TRUE
Steps-2020-06-14_18-04-11.csv,777.4 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T00:04:12Z,2020-06-15T00:04:12Z,STANDARD,2020-06-15 11:36:09,TRUE
Steps-2020-06-14_19-03-56.csv,778.3 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T01:03:57Z,2020-06-15T01:03:57Z,STANDARD,2020-06-15 11:36:13,TRUE
Steps-2020-06-14_20-03-58.csv,775.3 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T02:03:59Z,2020-06-15T02:03:59Z,STANDARD,2020-06-15 11:36:15,TRUE
Steps-2020-06-15_08-03-48.csv,798.2 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T14:03:49Z,2020-06-15T14:03:49Z,STANDARD,2020-06-15 11:36:17,TRUE
Steps-2020-06-15_09-03-37.csv,791.8 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T15:03:38Z,2020-06-15T15:03:38Z,STANDARD,2020-06-15 11:36:21,TRUE
Steps-2020-06-15_10-04-07.csv,792 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T16:04:08Z,2020-06-15T16:04:08Z,STANDARD,2020-06-15 11:36:25,TRUE
geocoded_waypoints-2020-06-07_12-04-10.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-07T18:04:10Z,2020-06-07T18:04:10Z,STANDARD,2020-06-15 11:36:29,TRUE
geocoded_waypoints-2020-06-07_15-03-45.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-07T21:03:46Z,2020-06-07T21:03:46Z,STANDARD,2020-06-15 11:36:32,TRUE
geocoded_waypoints-2020-06-07_16-03-45.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-07T22:03:46Z,2020-06-07T22:03:46Z,STANDARD,2020-06-15 11:36:35,TRUE
geocoded_waypoints-2020-06-07_17-03-59.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-07T23:03:59Z,2020-06-07T23:03:59Z,STANDARD,2020-06-15 11:36:38,TRUE
geocoded_waypoints-2020-06-07_18-03-56.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T00:03:57Z,2020-06-08T00:03:57Z,STANDARD,2020-06-15 11:36:42,TRUE
geocoded_waypoints-2020-06-07_19-04-15.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T01:04:15Z,2020-06-08T01:04:15Z,STANDARD,2020-06-15 11:36:45,TRUE
geocoded_waypoints-2020-06-07_20-04-02.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T02:04:02Z,2020-06-08T02:04:02Z,STANDARD,2020-06-15 11:36:48,TRUE
geocoded_waypoints-2020-06-08_08-04-02.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T14:04:02Z,2020-06-08T14:04:02Z,STANDARD,2020-06-15 11:36:51,TRUE
geocoded_waypoints-2020-06-08_09-03-53.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T15:03:54Z,2020-06-08T15:03:54Z,STANDARD,2020-06-15 11:36:55,TRUE
geocoded_waypoints-2020-06-08_10-03-54.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T16:03:55Z,2020-06-08T16:03:55Z,STANDARD,2020-06-15 11:36:57,TRUE
geocoded_waypoints-2020-06-08_12-03-53.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T18:03:54Z,2020-06-08T18:03:54Z,STANDARD,2020-06-15 11:37:01,TRUE
geocoded_waypoints-2020-06-08_15-03-54.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T21:03:54Z,2020-06-08T21:03:54Z,STANDARD,2020-06-15 11:37:02,TRUE
geocoded_waypoints-2020-06-08_16-03-52.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T22:03:53Z,2020-06-08T22:03:53Z,STANDARD,2020-06-15 11:37:04,TRUE
geocoded_waypoints-2020-06-08_17-03-56.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-08T23:03:57Z,2020-06-08T23:03:57Z,STANDARD,2020-06-15 11:37:07,TRUE
geocoded_waypoints-2020-06-08_18-04-05.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T00:04:06Z,2020-06-09T00:04:06Z,STANDARD,2020-06-15 11:37:09,TRUE
geocoded_waypoints-2020-06-08_19-03-35.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T01:03:36Z,2020-06-09T01:03:36Z,STANDARD,2020-06-15 11:37:12,TRUE
geocoded_waypoints-2020-06-08_20-04-08.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T02:04:08Z,2020-06-09T02:04:08Z,STANDARD,2020-06-15 11:37:15,TRUE
geocoded_waypoints-2020-06-09_08-04-00.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T14:04:00Z,2020-06-09T14:04:00Z,STANDARD,2020-06-15 11:37:19,TRUE
geocoded_waypoints-2020-06-09_09-03-57.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T15:03:58Z,2020-06-09T15:03:58Z,STANDARD,2020-06-15 11:37:20,TRUE
geocoded_waypoints-2020-06-09_10-03-51.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T16:03:51Z,2020-06-09T16:03:51Z,STANDARD,2020-06-15 11:37:23,TRUE
geocoded_waypoints-2020-06-09_12-04-03.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T18:04:03Z,2020-06-09T18:04:03Z,STANDARD,2020-06-15 11:37:26,TRUE
geocoded_waypoints-2020-06-09_15-04-17.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T21:04:18Z,2020-06-09T21:04:18Z,STANDARD,2020-06-15 11:37:28,TRUE
geocoded_waypoints-2020-06-09_16-03-53.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T22:03:53Z,2020-06-09T22:03:53Z,STANDARD,2020-06-15 11:37:30,TRUE
geocoded_waypoints-2020-06-09_17-03-59.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-09T23:03:59Z,2020-06-09T23:03:59Z,STANDARD,2020-06-15 11:37:31,TRUE
geocoded_waypoints-2020-06-09_18-04-05.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T00:04:06Z,2020-06-10T00:04:06Z,STANDARD,2020-06-15 11:37:35,TRUE
geocoded_waypoints-2020-06-09_19-03-48.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T01:03:48Z,2020-06-10T01:03:48Z,STANDARD,2020-06-15 11:37:37,TRUE
geocoded_waypoints-2020-06-09_20-04-02.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T02:04:03Z,2020-06-10T02:04:03Z,STANDARD,2020-06-15 11:37:39,TRUE
geocoded_waypoints-2020-06-10_08-03-47.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T14:03:48Z,2020-06-10T14:03:48Z,STANDARD,2020-06-15 11:37:40,TRUE
geocoded_waypoints-2020-06-10_09-03-56.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T15:03:57Z,2020-06-10T15:03:57Z,STANDARD,2020-06-15 11:37:43,TRUE
geocoded_waypoints-2020-06-10_10-03-57.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T16:03:58Z,2020-06-10T16:03:58Z,STANDARD,2020-06-15 11:37:45,TRUE
geocoded_waypoints-2020-06-10_12-03-45.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T18:03:46Z,2020-06-10T18:03:46Z,STANDARD,2020-06-15 11:37:47,TRUE
geocoded_waypoints-2020-06-10_15-03-59.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T21:04:00Z,2020-06-10T21:04:00Z,STANDARD,2020-06-15 11:37:49,TRUE
geocoded_waypoints-2020-06-10_16-03-53.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T22:03:54Z,2020-06-10T22:03:54Z,STANDARD,2020-06-15 11:37:52,TRUE
geocoded_waypoints-2020-06-10_17-04-13.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-10T23:04:13Z,2020-06-10T23:04:13Z,STANDARD,2020-06-15 11:37:54,TRUE
geocoded_waypoints-2020-06-10_18-04-33.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T00:04:34Z,2020-06-11T00:04:34Z,STANDARD,2020-06-15 11:37:56,TRUE
geocoded_waypoints-2020-06-10_19-04-18.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T01:04:19Z,2020-06-11T01:04:19Z,STANDARD,2020-06-15 11:37:59,TRUE
geocoded_waypoints-2020-06-10_20-05-08.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T02:05:09Z,2020-06-11T02:05:09Z,STANDARD,2020-06-15 11:38:02,TRUE
geocoded_waypoints-2020-06-11_08-03-48.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T14:03:49Z,2020-06-11T14:03:49Z,STANDARD,2020-06-15 11:38:04,TRUE
geocoded_waypoints-2020-06-11_09-04-02.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T15:04:03Z,2020-06-11T15:04:03Z,STANDARD,2020-06-15 11:38:07,TRUE
geocoded_waypoints-2020-06-11_10-04-01.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T16:04:02Z,2020-06-11T16:04:02Z,STANDARD,2020-06-15 11:38:09,TRUE
geocoded_waypoints-2020-06-11_12-03-59.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T18:04:00Z,2020-06-11T18:04:00Z,STANDARD,2020-06-15 11:38:12,TRUE
geocoded_waypoints-2020-06-11_15-03-53.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T21:03:53Z,2020-06-11T21:03:53Z,STANDARD,2020-06-15 11:38:14,TRUE
geocoded_waypoints-2020-06-11_16-03-55.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T22:03:56Z,2020-06-11T22:03:56Z,STANDARD,2020-06-15 11:38:18,TRUE
geocoded_waypoints-2020-06-11_17-04-04.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-11T23:04:04Z,2020-06-11T23:04:04Z,STANDARD,2020-06-15 11:38:22,TRUE
geocoded_waypoints-2020-06-11_18-03-57.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T00:03:58Z,2020-06-12T00:03:58Z,STANDARD,2020-06-15 11:38:23,TRUE
geocoded_waypoints-2020-06-11_19-04-11.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T01:04:12Z,2020-06-12T01:04:12Z,STANDARD,2020-06-15 11:38:26,TRUE
geocoded_waypoints-2020-06-11_20-03-56.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T02:03:57Z,2020-06-12T02:03:57Z,STANDARD,2020-06-15 11:38:27,TRUE
geocoded_waypoints-2020-06-12_08-04-04.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T14:04:05Z,2020-06-12T14:04:05Z,STANDARD,2020-06-15 11:38:29,TRUE
geocoded_waypoints-2020-06-12_09-03-50.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T15:03:50Z,2020-06-12T15:03:50Z,STANDARD,2020-06-15 11:38:30,TRUE
geocoded_waypoints-2020-06-12_10-04-04.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T16:04:05Z,2020-06-12T16:04:05Z,STANDARD,2020-06-15 11:38:33,TRUE
geocoded_waypoints-2020-06-12_12-03-42.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T18:03:43Z,2020-06-12T18:03:43Z,STANDARD,2020-06-15 11:38:35,TRUE
geocoded_waypoints-2020-06-12_15-04-06.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T21:04:07Z,2020-06-12T21:04:07Z,STANDARD,2020-06-15 11:38:39,TRUE
geocoded_waypoints-2020-06-12_16-03-56.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T22:03:56Z,2020-06-12T22:03:56Z,STANDARD,2020-06-15 11:38:41,TRUE
geocoded_waypoints-2020-06-12_17-03-44.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-12T23:03:45Z,2020-06-12T23:03:45Z,STANDARD,2020-06-15 11:38:43,TRUE
geocoded_waypoints-2020-06-12_18-03-55.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T00:03:56Z,2020-06-13T00:03:56Z,STANDARD,2020-06-15 11:38:44,TRUE
geocoded_waypoints-2020-06-12_19-04-21.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T01:04:22Z,2020-06-13T01:04:22Z,STANDARD,2020-06-15 11:38:47,TRUE
geocoded_waypoints-2020-06-12_20-03-58.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T02:03:59Z,2020-06-13T02:03:59Z,STANDARD,2020-06-15 11:38:49,TRUE
geocoded_waypoints-2020-06-13_08-03-54.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T14:03:55Z,2020-06-13T14:03:55Z,STANDARD,2020-06-15 11:38:50,TRUE
geocoded_waypoints-2020-06-13_09-03-56.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T15:03:56Z,2020-06-13T15:03:56Z,STANDARD,2020-06-15 11:38:54,TRUE
geocoded_waypoints-2020-06-13_10-03-57.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T16:03:57Z,2020-06-13T16:03:57Z,STANDARD,2020-06-15 11:38:56,TRUE
geocoded_waypoints-2020-06-13_12-03-44.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T18:03:45Z,2020-06-13T18:03:45Z,STANDARD,2020-06-15 11:38:58,TRUE
geocoded_waypoints-2020-06-13_15-03-51.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T21:03:51Z,2020-06-13T21:03:51Z,STANDARD,2020-06-15 11:39:01,TRUE
geocoded_waypoints-2020-06-13_16-04-20.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T22:04:21Z,2020-06-13T22:04:21Z,STANDARD,2020-06-15 11:39:05,TRUE
geocoded_waypoints-2020-06-13_17-03-38.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-13T23:03:39Z,2020-06-13T23:03:39Z,STANDARD,2020-06-15 11:39:06,TRUE
geocoded_waypoints-2020-06-13_18-03-55.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T00:03:56Z,2020-06-14T00:03:56Z,STANDARD,2020-06-15 11:39:08,TRUE
geocoded_waypoints-2020-06-13_19-04-07.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T01:04:07Z,2020-06-14T01:04:07Z,STANDARD,2020-06-15 11:39:12,TRUE
geocoded_waypoints-2020-06-13_20-03-51.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T02:03:51Z,2020-06-14T02:03:51Z,STANDARD,2020-06-15 11:39:15,TRUE
geocoded_waypoints-2020-06-14_08-03-56.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T14:03:56Z,2020-06-14T14:03:56Z,STANDARD,2020-06-15 11:39:17,TRUE
geocoded_waypoints-2020-06-14_09-03-59.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T15:04:00Z,2020-06-14T15:04:00Z,STANDARD,2020-06-15 11:39:20,TRUE
geocoded_waypoints-2020-06-14_10-04-03.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T16:04:03Z,2020-06-14T16:04:03Z,STANDARD,2020-06-15 11:39:22,TRUE
geocoded_waypoints-2020-06-14_12-03-57.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T18:03:57Z,2020-06-14T18:03:57Z,STANDARD,2020-06-15 11:39:23,TRUE
geocoded_waypoints-2020-06-14_15-04-02.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T21:04:03Z,2020-06-14T21:04:03Z,STANDARD,2020-06-15 11:39:27,TRUE
geocoded_waypoints-2020-06-14_16-04-10.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T22:04:10Z,2020-06-14T22:04:10Z,STANDARD,2020-06-15 11:39:28,TRUE
geocoded_waypoints-2020-06-14_17-03-54.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-14T23:03:55Z,2020-06-14T23:03:55Z,STANDARD,2020-06-15 11:39:31,TRUE
geocoded_waypoints-2020-06-14_18-04-11.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T00:04:11Z,2020-06-15T00:04:11Z,STANDARD,2020-06-15 11:39:34,TRUE
geocoded_waypoints-2020-06-14_19-03-56.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T01:03:56Z,2020-06-15T01:03:56Z,STANDARD,2020-06-15 11:39:38,TRUE
geocoded_waypoints-2020-06-14_20-03-58.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T02:03:58Z,2020-06-15T02:03:58Z,STANDARD,2020-06-15 11:39:40,TRUE
geocoded_waypoints-2020-06-15_08-03-48.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T14:03:48Z,2020-06-15T14:03:48Z,STANDARD,2020-06-15 11:39:44,TRUE
geocoded_waypoints-2020-06-15_09-03-37.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T15:03:38Z,2020-06-15T15:03:38Z,STANDARD,2020-06-15 11:39:47,TRUE
geocoded_waypoints-2020-06-15_10-04-07.csv,31.5 Kb,quarantine-monitor-cloud,text/csv,2020-06-15T16:04:07Z,2020-06-15T16:04:07Z,STANDARD,2020-06-15 11:39:51,TRUE
